data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2024-08-27 08:17:54.883590;218;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Irving Dubois;masculino;pix
2024-08-27 09:42:58.541153;219;Belo Horizonte;Carlos Silva;Notebook;Doris Lee;feminino;espécie
2024-08-27 10:06:55.852314;220;Rio de Janeiro;Juliana Oliveira;Tablet ZetaPhone;William Petty;masculino;espécie
2024-08-27 11:27:50.984279;221;Porto Alegre;Mário Silva;Fone ZetaAudio;John Rutherford;masculino;boleto
2024-08-27 12:05:58.270075;222;São Paulo;Ana Oliveira;Notebook;Kyle Johnson;masculino;espécie
2024-08-27 12:24:55.001819;223;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Javier Alejos;masculino;cartão de crédito
2024-08-27 14:04:51.367859;224;Rio de Janeiro;Pedro Pereira;Notebook;Claudia Schulle;feminino;boleto
2024-08-27 15:13:55.845557;225;Porto Alegre;Mário Silva;Smartwatch ZetaWatch;Nathan Byrd;masculino;cartão de débito
2024-08-28 04:49:55.453889;226;Rio de Janeiro;Pedro Pereira;Fone ZetaAudio;Brad Green;masculino;pix
2024-08-28 13:21:50.636634;227;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Mamie Ortiz;feminino;cartão de crédito
2024-08-29 04:56:01.023988;228;São Paulo;Ana Oliveira;Tablet ZetaPhone;Lawrence Ali;masculino;boleto
2024-08-29 06:11:53.369502;229;Rio de Janeiro;Juliana Oliveira;Tablet ZetaPhone;Maureen Johnson;feminino;espécie
2024-08-29 06:50:00.643687;230;São Paulo;Ana Oliveira;Tablet ZetaPhone;Edward Hockins;masculino;pix
2024-08-29 08:01:53.172816;231;São Paulo;Ana Oliveira;Smartwatch ZetaWatch;Patrick Kosco;masculino;cartão de débito
2024-08-29 08:45:59.543753;232;São Paulo;Ana Oliveira;Smartwatch ZetaWatch;Jason Costa;masculino;boleto
2024-08-29 09:44:56.573450;233;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Nora Obryon;feminino;cartão de débito
2024-08-29 12:01:58.358803;234;Florianópolis;Gustavo Lima;Fone ZetaAudio;Peggy Murphy;feminino;boleto
2024-08-29 14:13:51.037806;235;Florianópolis;Gustavo Lima;Tablet ZetaPhone;Anne Rosario;feminino;cartão de crédito
2024-08-30 05:02:50.791095;236;São Paulo;Lucas Pereira;Smartwatch ZetaWatch;Teresa Smith;feminino;pix
2024-08-30 05:23:53.505174;237;Belo Horizonte;Carlos Silva;Notebook;Richard Wells;masculino;pix
2024-08-30 07:03:58.467855;238;Florianópolis;Jorge Ferreira;Notebook;John Schwartz;masculino;boleto
2024-08-30 08:22:59.655454;239;Florianópolis;Jorge Ferreira;Notebook;Ann Smith;feminino;espécie
2024-08-30 10:58:49.782494;240;Rio de Janeiro;Juliana Oliveira;Fone ZetaAudio;James Gray;masculino;boleto
2024-08-30 12:01:51.324929;241;Belo Horizonte;Fernanda;Fone ZetaAudio;Shawn Douglas;masculino;cartão de crédito
2024-08-30 14:57:49.790532;242;Belo Horizonte;Carlos Silva;Notebook;Toby Wilson;masculino;cartão de débito
2024-08-30 15:21:00.567328;243;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Kizzy Petersen;feminino;cartão de débito
2024-08-31 04:55:54.441831;244;Belo Horizonte;Fernanda;Fone ZetaAudio;John Kerns;masculino;boleto
2024-08-31 08:01:50.622432;245;Florianópolis;Jorge Ferreira;Smartwatch ZetaWatch;Donald Black;masculino;cartão de crédito
2024-08-31 09:51:01.033493;246;Rio de Janeiro;Pedro Pereira;Smartphone ZetaPhone Universal;Megan Wilson;feminino;cartão de crédito
2024-08-31 10:50:59.723863;247;São Paulo;Ana Oliveira;Fone ZetaAudio;Carmella Shouse;feminino;boleto
2024-08-31 11:03:55.913364;248;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Tina Imel;feminino;espécie
2024-09-01 04:35:55.601723;249;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;Michael Baker;masculino;cartão de crédito
2024-09-01 05:54:57.605938;250;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;Tracy Gonzalez;masculino;cartão de crédito
2024-09-01 05:56:52.201463;251;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Stephanie Simpson;feminino;espécie
2024-09-01 08:25:56.221404;252;São Paulo;Lucas Pereira;Fone ZetaAudio;Kenyetta Dunn;feminino;espécie
2024-09-01 11:33:57.049168;253;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Nathan Rogers;masculino;pix
2024-09-01 11:38:00.915044;254;Florianópolis;Gustavo Lima;Fone ZetaAudio;Mamie Clark;feminino;cartão de crédito
2024-09-01 13:44:59.309543;255;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Kristin White;feminino;espécie
2024-09-02 04:57:55.223693;256;Belo Horizonte;Fernanda;Fone ZetaAudio;Richard Raphael;masculino;espécie
2024-09-02 05:22:58.932865;257;Belo Horizonte;Carlos Silva;Notebook;Justine Lewis;feminino;pix
2024-09-02 07:54:49.598635;258;Belo Horizonte;Fernanda;Fone ZetaAudio;Debbie Youd;feminino;cartão de débito
2024-09-02 08:25:50.921589;259;São Paulo;Ana Oliveira;Tablet ZetaPhone;Linda Hof;feminino;boleto
2024-09-02 13:17:52.813045;260;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;James Deberry;masculino;pix
2024-09-03 04:30:49.620841;261;São Paulo;Lucas Pereira;Tablet ZetaPhone;Kourtney Spencer;feminino;boleto
2024-09-03 07:48:50.564768;262;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;Barbara Keller;feminino;espécie
2024-09-03 10:02:56.539903;263;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Flora Jones;feminino;pix
2024-09-03 12:33:52.688516;264;Belo Horizonte;Fernanda;Tablet ZetaPhone;Benton Craddock;masculino;espécie
2024-09-03 14:25:00.951060;265;São Paulo;Lucas Pereira;Smartwatch ZetaWatch;John Gregory;masculino;cartão de crédito
2024-09-04 04:25:57.505318;266;Rio de Janeiro;Pedro Pereira;Smartphone ZetaPhone Universal;Lynn Hutt;feminino;espécie
2024-09-04 06:01:57.972900;267;Belo Horizonte;Fernanda;Notebook;Neil Jacobson;masculino;pix
2024-09-04 08:09:00.607970;268;Belo Horizonte;Fernanda;Tablet ZetaPhone;Mary Nielsen;feminino;cartão de crédito
2024-09-04 08:51:58.290877;269;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Mary Oliver;feminino;espécie
2024-09-04 11:26:57.566712;270;Florianópolis;Gustavo Lima;Fone ZetaAudio;Jonathan Chavez;masculino;cartão de débito
2024-09-04 11:49:57.085169;271;Porto Alegre;Robson Souza;Tablet ZetaPhone;Christopher Nelson;masculino;pix
2024-09-04 14:57:55.557016;272;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Yasuko Conover;feminino;pix
2024-09-05 04:33:51.117364;273;Florianópolis;Gustavo Lima;Fone ZetaAudio;Mirella Arostegui;feminino;espécie
2024-09-05 06:19:51.785922;274;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Rebecca Walters;feminino;cartão de crédito
2024-09-05 06:43:57.569807;275;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Rebecca South;feminino;pix
2024-09-05 10:36:01.080051;276;São Paulo;Ana Oliveira;Notebook;Craig Battle;masculino;cartão de crédito
2024-09-05 11:32:56.682951;277;Rio de Janeiro;Juliana Oliveira;Fone ZetaAudio;Michael Vega;masculino;pix
2024-09-05 12:21:54.130126;278;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;Michael Canfield;masculino;boleto
2024-09-05 13:19:50.791344;279;Florianópolis;Gustavo Lima;Fone ZetaAudio;Mike Eason;masculino;boleto
2024-09-06 11:59:53.840079;280;Belo Horizonte;Carlos Silva;Notebook;Margaret Mathews;feminino;boleto
2024-09-06 15:24:58.281001;281;São Paulo;Lucas Pereira;Notebook;Nancy Bradley;feminino;cartão de débito
2024-09-07 06:38:00.610170;282;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Rosalyn Mauricio;feminino;cartão de débito
2024-09-07 09:27:54.927141;283;São Paulo;Ana Oliveira;Tablet ZetaPhone;Rafael Green;masculino;cartão de débito
2024-09-07 10:21:52.505352;284;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Sandra Scott;feminino;espécie
2024-09-08 06:53:58.348159;285;Florianópolis;Gustavo Lima;Notebook;David Xiong;masculino;cartão de débito
2024-09-08 09:21:00.624527;286;Belo Horizonte;Fernanda;Fone ZetaAudio;Stacy Konkel;feminino;cartão de débito
2024-09-08 09:42:52.266298;287;Rio de Janeiro;Juliana Oliveira;Tablet ZetaPhone;Harriet Lietzke;feminino;espécie
2024-09-08 10:34:58.803375;288;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Mindy Silva;feminino;espécie
2024-09-08 14:30:51.017645;289;Porto Alegre;Robson Souza;Fone ZetaAudio;Albert Stebbins;masculino;espécie
2024-09-09 04:49:49.703628;290;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Erica Alvarez;feminino;boleto
2024-09-09 05:48:00.418662;291;São Paulo;Lucas Pereira;Notebook;Michelle Dustin;feminino;pix
2024-09-09 06:29:00.887464;292;Belo Horizonte;Fernanda;Fone ZetaAudio;Van Kim;masculino;cartão de débito
2024-09-09 07:10:52.297727;293;São Paulo;Ana Oliveira;Tablet ZetaPhone;Frank Larkin;masculino;boleto
2024-09-09 09:06:54.426473;294;Belo Horizonte;Fernanda;Notebook;Ivan Swanson;masculino;espécie
2024-09-09 09:09:53.361182;295;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Jane Handy;feminino;espécie
2024-09-09 10:47:58.275379;296;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Josephine Fraley;feminino;cartão de débito
2024-09-09 11:18:00.124484;297;São Paulo;Ana Oliveira;Notebook;Richard Tanner;masculino;boleto
2024-09-09 13:48:49.820666;298;Florianópolis;Jorge Ferreira;Tablet ZetaPhone;David Wood;masculino;boleto
2024-09-10 04:43:54.026952;299;Rio de Janeiro;Juliana Oliveira;Smartphone ZetaPhone Universal;Erin Lowe;feminino;pix
2024-09-10 06:42:00.230604;300;Porto Alegre;Mário Silva;Notebook;John Wilson;masculino;boleto
2024-09-10 07:07:59.656463;301;Rio de Janeiro;Pedro Pereira;Notebook;Barbara Roberts;feminino;espécie
2024-09-10 08:50:50.176184;302;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Laura Guerra;feminino;pix
2024-09-10 09:14:59.308484;303;Rio de Janeiro;Juliana Oliveira;Fone ZetaAudio;Adam Oakes;masculino;cartão de crédito
2024-09-10 11:17:49.711580;304;Belo Horizonte;Fernanda;Notebook;Thomas Adcock;masculino;pix
2024-09-10 13:26:53.614726;305;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;William Nelson;masculino;pix
2024-09-10 14:33:57.654315;306;Belo Horizonte;Fernanda;Fone ZetaAudio;Dana Brown;feminino;pix
2024-09-11 04:27:58.362123;307;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;Eugene Gatewood;masculino;espécie
2024-09-11 04:50:00.584281;308;Rio de Janeiro;Pedro Pereira;Smartphone ZetaPhone Universal;Richard Wolfe;masculino;pix
2024-09-11 04:51:54.020764;309;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Richard Olsen;masculino;cartão de débito
2024-09-11 06:30:53.105160;310;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Bennie Roberts;feminino;boleto
2024-09-11 07:46:58.105143;311;Florianópolis;Gustavo Lima;Notebook;Valerie Bodey;feminino;boleto
2024-09-11 09:15:54.997110;312;Porto Alegre;Robson Souza;Tablet ZetaPhone;Janice Shoemaker;feminino;cartão de crédito
2024-09-11 12:59:58.535380;313;Rio de Janeiro;Pedro Pereira;Notebook;Aaron Hill;masculino;cartão de débito
2024-09-12 07:54:00.963592;314;Rio de Janeiro;Pedro Pereira;Smartphone ZetaPhone Universal;Caleb Love;masculino;pix
2024-09-12 09:05:50.107960;315;Belo Horizonte;Fernanda;Smartphone ZetaPhone Universal;Robert Lalonde;masculino;cartão de débito
2024-09-12 09:07:59.644645;316;Florianópolis;Jorge Ferreira;Smartphone ZetaPhone Universal;Maryann Stevens;feminino;pix
2024-09-12 09:25:00.074232;317;Porto Alegre;Robson Souza;Notebook;Barbara Koon;feminino;pix
2024-09-12 10:15:50.132847;318;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;Robert Moe;masculino;cartão de débito
2024-09-12 11:24:49.649961;319;Rio de Janeiro;Pedro Pereira;Notebook;Michael Weber;masculino;espécie
2024-09-12 12:59:00.429815;320;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Lawrence Woods;masculino;pix
2024-09-13 06:15:50.792504;321;São Paulo;Ana Oliveira;Fone ZetaAudio;Joseph Carver;masculino;cartão de débito
2024-09-13 07:56:57.385145;322;Florianópolis;Gustavo Lima;Tablet ZetaPhone;Gina Bussell;feminino;boleto
2024-09-13 12:46:52.200787;323;Florianópolis;Gustavo Lima;Tablet ZetaPhone;Shawn Stone;masculino;espécie
2024-09-13 12:48:50.019599;324;Florianópolis;Jorge Ferreira;Smartphone ZetaPhone Universal;Frank Delvecchio;masculino;espécie
2024-09-14 07:29:51.787592;325;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Cameron Hisle;feminino;pix
2024-09-14 10:48:53.365310;326;São Paulo;Lucas Pereira;Smartphone ZetaPhone Universal;Morris Cleghorn;masculino;pix
2024-09-14 11:45:50.559580;327;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;Steven Styles;masculino;boleto
2024-09-14 13:52:01.272900;328;Rio de Janeiro;Juliana Oliveira;Fone ZetaAudio;Victoria Grant;feminino;espécie
2024-09-14 14:47:51.202432;329;São Paulo;Ana Oliveira;Fone ZetaAudio;Marilyn Cayo;feminino;espécie
2024-09-15 05:41:59.382913;330;Porto Alegre;Robson Souza;Tablet ZetaPhone;Mary Stanley;feminino;cartão de débito
2024-09-15 09:09:49.961869;331;Porto Alegre;Robson Souza;Smartwatch ZetaWatch;Ophelia Schweitzer;feminino;cartão de crédito
2024-09-15 11:40:52.507002;332;Porto Alegre;Mário Silva;Fone ZetaAudio;Amanda Magsayo;feminino;espécie
2024-09-15 11:57:53.113091;333;Belo Horizonte;Carlos Silva;Smartphone ZetaPhone Universal;Rachel Humphreys;feminino;pix
2024-09-15 12:06:52.848991;334;Rio de Janeiro;Juliana Oliveira;Fone ZetaAudio;Felipe Navarro;masculino;cartão de crédito
2024-09-15 12:11:58.134660;335;Rio de Janeiro;Juliana Oliveira;Smartphone ZetaPhone Universal;Joe Ramos;masculino;boleto
2024-09-16 05:08:51.406803;336;Rio de Janeiro;Pedro Pereira;Smartphone ZetaPhone Universal;Althea Miller;feminino;pix
2024-09-16 07:03:54.027530;337;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Louis Graham;masculino;cartão de débito
2024-09-16 08:08:49.841358;338;São Paulo;Ana Oliveira;Fone ZetaAudio;Lidia Gilmore;feminino;boleto
2024-09-17 04:27:52.614432;339;Belo Horizonte;Fernanda;Fone ZetaAudio;Thomas Nutting;masculino;espécie
2024-09-17 05:20:52.937478;340;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Jesse Deleone;masculino;espécie
2024-09-17 05:53:49.851928;341;Rio de Janeiro;Juliana Oliveira;Fone ZetaAudio;Mary Alexander;feminino;boleto
2024-09-17 05:57:55.506021;342;São Paulo;Ana Oliveira;Notebook;Josephine Gaston;feminino;pix
2024-09-17 06:29:56.438819;343;Belo Horizonte;Carlos Silva;Notebook;Gene Perez;masculino;espécie
2024-09-17 11:09:55.452456;344;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Patrica Corona;feminino;espécie
2024-09-17 12:17:56.690908;345;Rio de Janeiro;Juliana Oliveira;Tablet ZetaPhone;Audra Kittinger;feminino;cartão de crédito
2024-09-17 13:07:50.945080;346;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Marie Newton;feminino;cartão de débito
2024-09-17 13:26:54.108369;347;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Seth Anderson;masculino;cartão de débito
2024-09-17 13:55:58.244065;348;Rio de Janeiro;Juliana Oliveira;Notebook;Deborah Caminero;feminino;cartão de crédito
2024-09-17 14:07:57.930640;349;São Paulo;Lucas Pereira;Tablet ZetaPhone;Greg Pou;masculino;espécie
2024-09-17 14:28:49.616389;350;Porto Alegre;Robson Souza;Fone ZetaAudio;Robert Mohr;masculino;boleto
2024-09-18 05:01:53.364476;351;São Paulo;Ana Oliveira;Notebook;Carl Hill;masculino;espécie
2024-09-18 08:36:00.008953;352;Porto Alegre;Mário Silva;Tablet ZetaPhone;Henry Tamayo;masculino;espécie
2024-09-18 10:25:01.272085;353;Porto Alegre;Mário Silva;Tablet ZetaPhone;Catherine Cameron;feminino;pix
2024-09-18 12:17:52.688303;354;Porto Alegre;Robson Souza;Tablet ZetaPhone;Linda Smith;feminino;cartão de crédito
2024-09-18 13:41:00.846817;355;Rio de Janeiro;Pedro Pereira;Smartphone ZetaPhone Universal;Christopher Howlett;masculino;pix
2024-09-19 04:57:54.137443;356;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;David Jones;masculino;boleto
2024-09-19 05:53:54.427687;357;São Paulo;Lucas Pereira;Notebook;Ryan Lambert;masculino;cartão de crédito
2024-09-19 06:26:49.623687;358;São Paulo;Ana Oliveira;Smartphone ZetaPhone Universal;Nicholas Gregory;masculino;boleto
2024-09-19 07:08:51.653010;359;Florianópolis;Jorge Ferreira;Tablet ZetaPhone;Jean Pettit;feminino;espécie
2024-09-19 07:11:00.229949;360;Porto Alegre;Mário Silva;Smartwatch ZetaWatch;Leroy Williamson;masculino;boleto
2024-09-19 12:14:51.264271;361;Porto Alegre;Mário Silva;Fone ZetaAudio;Christopher Dyer;masculino;cartão de crédito
2024-09-19 12:56:58.144951;362;Belo Horizonte;Fernanda;Fone ZetaAudio;Benito Garza;masculino;cartão de crédito
2024-09-19 15:02:50.286926;363;Florianópolis;Gustavo Lima;Tablet ZetaPhone;Craig Gressler;masculino;pix
2024-09-20 06:28:54.766135;364;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;Kacy Werk;feminino;espécie
2024-09-20 07:08:53.447315;365;Porto Alegre;Mário Silva;Tablet ZetaPhone;Shaun Piatt;masculino;espécie
2024-09-20 10:02:55.066715;366;Rio de Janeiro;Pedro Pereira;Smartwatch ZetaWatch;Jason Jones;masculino;cartão de débito
2024-09-20 10:11:54.606523;367;Belo Horizonte;Carlos Silva;Smartphone ZetaPhone Universal;Bert Manthe;masculino;espécie
2024-09-20 10:14:57.511211;368;Belo Horizonte;Fernanda;Fone ZetaAudio;Shelba Faison;feminino;espécie
2024-09-20 10:56:01.294013;369;Rio de Janeiro;Pedro Pereira;Fone ZetaAudio;Lori Kern;feminino;pix
2024-09-20 12:14:54.606036;370;Rio de Janeiro;Juliana Oliveira;Notebook;Bobby Barker;masculino;pix
2024-09-20 12:18:59.349042;371;São Paulo;Ana Oliveira;Tablet ZetaPhone;Danny Hazelton;masculino;cartão de débito
2024-09-20 15:24:53.106042;372;Porto Alegre;Mário Silva;Tablet ZetaPhone;Paula Durbin;feminino;boleto
2024-09-21 05:41:50.226156;373;Porto Alegre;Mário Silva;Smartphone ZetaPhone Universal;Teresa Korsmeyer;feminino;boleto
2024-09-21 08:57:57.110099;374;Belo Horizonte;Fernanda;Fone ZetaAudio;Anne Williamson;feminino;cartão de débito
2024-09-21 09:11:50.530015;375;São Paulo;Lucas Pereira;Smartwatch ZetaWatch;Moses Hansen;masculino;boleto
2024-09-21 10:49:57.303173;376;Florianópolis;Gustavo Lima;Fone ZetaAudio;Vanessa Mclain;feminino;cartão de crédito
2024-09-21 11:45:00.359195;377;Florianópolis;Jorge Ferreira;Tablet ZetaPhone;Amber Smith;feminino;espécie
2024-09-21 13:52:58.280313;378;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Sophia Blair;feminino;cartão de débito
2024-09-21 13:58:54.523207;379;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Jacklyn Fulop;feminino;espécie
2024-09-22 05:52:50.900643;380;Porto Alegre;Robson Souza;Tablet ZetaPhone;Timothy Browne;masculino;cartão de débito
2024-09-22 05:53:01.267471;381;Belo Horizonte;Carlos Silva;Tablet ZetaPhone;Stanley Davidson;masculino;cartão de crédito
2024-09-22 06:04:52.654377;382;Rio de Janeiro;Pedro Pereira;Tablet ZetaPhone;Helen Bianco;feminino;pix
2024-09-22 10:29:53.421936;383;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;George Pendergrass;masculino;boleto
2024-09-22 11:04:55.523764;384;São Paulo;Lucas Pereira;Notebook;Jamie Triplett;feminino;boleto
2024-09-22 11:06:00.703892;385;São Paulo;Ana Oliveira;Notebook;William Kunert;masculino;pix
2024-09-22 12:14:52.358337;386;Porto Alegre;Robson Souza;Smartphone ZetaPhone Universal;Jaime Taylor;masculino;espécie
2024-09-22 13:22:53.671207;387;São Paulo;Lucas Pereira;Notebook;Linda Chean;feminino;boleto
2024-09-22 13:53:55.219555;388;Porto Alegre;Mário Silva;Notebook;Carmen Randell;feminino;cartão de débito
2024-09-22 14:35:50.968640;389;Rio de Janeiro;Pedro Pereira;Notebook;Janice Weatherford;feminino;cartão de débito
2024-09-23 04:57:49.820928;390;Florianópolis;Gustavo Lima;Smartwatch ZetaWatch;Melanie Meeler;feminino;boleto
2024-09-23 09:05:00.922444;391;Belo Horizonte;Fernanda;Smartwatch ZetaWatch;Leo Smith;masculino;boleto
2024-09-23 10:10:57.099605;392;São Paulo;Lucas Pereira;Smartphone ZetaPhone Universal;Albert Friedrich;masculino;pix
2024-09-23 14:08:49.842315;393;Florianópolis;Jorge Ferreira;Notebook;Walter Savage;masculino;cartão de débito
2024-09-24 07:25:53.497453;394;Rio de Janeiro;Pedro Pereira;Notebook;Betty Randolph;feminino;cartão de crédito
2024-09-24 10:14:58.621096;395;Rio de Janeiro;Juliana Oliveira;Notebook;Wanda Weatherspoon;feminino;espécie
2024-09-24 11:30:53.761445;396;Florianópolis;Gustavo Lima;Smartphone ZetaPhone Universal;Karen Chabot;feminino;espécie
2024-09-24 14:22:49.819311;397;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Jenny Vargas;feminino;boleto
2024-09-24 15:19:55.402374;398;Rio de Janeiro;Pedro Pereira;Fone ZetaAudio;Esther Craig;feminino;pix
2024-09-25 04:57:57.071210;399;Rio de Janeiro;Juliana Oliveira;Smartwatch ZetaWatch;Alexander Cortez;masculino;espécie
2024-09-25 07:36:55.322549;400;São Paulo;Lucas Pereira;Notebook;Judy Aycock;feminino;pix
2024-09-25 10:39:54.259300;401;São Paulo;Ana Oliveira;Fone ZetaAudio;Samuel Sheets;masculino;espécie
2024-09-25 12:51:51.511778;402;São Paulo;Ana Oliveira;Notebook;Melissa Blach;feminino;cartão de crédito
2024-09-25 13:21:57.082172;403;Florianópolis;Jorge Ferreira;Fone ZetaAudio;Robert Golding;masculino;pix
2024-09-26 04:36:58.309050;404;Florianópolis;Gustavo Lima;Notebook;Classie Moskowitz;feminino;boleto
